,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.5208333333333334,0.44642857142857145,0.49242424242424243,0.4807692307692308,0.5151515151515151,0.36428571428571427,0.5303030303030303,0.3170731707317073,,0.5138888888888888,0.5
Buddhist,0.2847222222222222,0.35714285714285715,0.30303030303030304,0.25,0.3712121212121212,0.17857142857142858,0.32575757575757575,0.21951219512195122,,0.3611111111111111,0.2638888888888889
Catholic,0.7152777777777778,0.8035714285714286,0.8712121212121212,0.782051282051282,0.8333333333333334,0.5785714285714286,0.7954545454545454,0.6097560975609756,,0.7222222222222222,0.6527777777777778
Christian,0.6527777777777778,0.6607142857142857,0.696969696969697,0.717948717948718,0.7727272727272727,0.4785714285714286,0.7575757575757576,0.5853658536585366,,0.6666666666666666,0.5555555555555556
Hindu,0.7083333333333334,0.7142857142857143,0.7348484848484849,0.7115384615384616,0.8181818181818182,0.5785714285714286,0.7803030303030303,0.6646341463414634,,0.6666666666666666,0.6805555555555556
Jewish,0.8055555555555556,0.7678571428571429,0.7045454545454546,0.7435897435897436,0.7575757575757576,0.7285714285714285,0.7196969696969697,0.6219512195121951,,0.7361111111111112,0.6666666666666666
Mormon,0.6180555555555556,0.625,0.6742424242424242,0.6346153846153846,0.696969696969697,0.40714285714285714,0.6893939393939394,0.4634146341463415,,0.6805555555555556,0.5138888888888888
Muslim,0.6944444444444444,0.75,0.7045454545454546,0.717948717948718,0.7803030303030303,0.6071428571428571,0.7575757575757576,0.6951219512195121,,0.6805555555555556,0.6111111111111112
Orthodox,0.6944444444444444,0.7142857142857143,0.6893939393939394,0.6153846153846154,0.6666666666666666,0.5285714285714286,0.6893939393939394,0.5914634146341463,,0.5972222222222222,0.6111111111111112
Protestant,0.7361111111111112,0.7142857142857143,0.7651515151515151,0.7692307692307693,0.7954545454545454,0.6142857142857143,0.7651515151515151,0.6524390243902439,,0.75,0.6944444444444444
Sikh,0.6597222222222222,0.5892857142857143,0.7196969696969697,0.7115384615384616,0.7651515151515151,0.5,0.7424242424242424,0.5487804878048781,,0.6527777777777778,0.6944444444444444
