,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.013888888888888888,0.017857142857142856,0.015151515151515152,0.02564102564102564,-0.030303030303030304,-0.05,0.015151515151515152,0.006097560975609756,,0.027777777777777776,-0.013888888888888888
Buddhist,0.020833333333333332,0.0,0.007575757575757576,-0.019230769230769232,0.007575757575757576,-0.007142857142857143,0.030303030303030304,-0.042682926829268296,,-0.027777777777777776,-0.013888888888888888
Catholic,0.0,-0.07142857142857142,0.0,0.0,-0.015151515151515152,-0.007142857142857143,0.022727272727272728,0.012195121951219513,,-0.013888888888888888,-0.05555555555555555
Christian,0.027777777777777776,0.017857142857142856,-0.015151515151515152,-0.03205128205128205,0.015151515151515152,0.0,0.007575757575757576,0.0,,-0.013888888888888888,0.013888888888888888
Hindu,-0.006944444444444444,0.03571428571428571,-0.015151515151515152,0.0,0.03787878787878788,-0.007142857142857143,0.0,-0.006097560975609756,,-0.05555555555555555,-0.013888888888888888
Jewish,-0.020833333333333332,0.017857142857142856,0.0,0.019230769230769232,-0.030303030303030304,-0.04285714285714286,0.0,0.024390243902439025,,0.0,-0.027777777777777776
Mormon,0.0,0.0,-0.022727272727272728,0.02564102564102564,-0.022727272727272728,-0.02857142857142857,0.007575757575757576,0.024390243902439025,,-0.06944444444444445,-0.027777777777777776
Muslim,0.006944444444444444,0.0,0.03787878787878788,0.038461538461538464,-0.030303030303030304,0.007142857142857143,-0.015151515151515152,0.04878048780487805,,-0.013888888888888888,0.013888888888888888
Orthodox,0.041666666666666664,-0.05357142857142857,0.022727272727272728,0.02564102564102564,0.007575757575757576,-0.05,0.015151515151515152,0.006097560975609756,,-0.05555555555555555,0.08333333333333333
Protestant,0.006944444444444444,-0.03571428571428571,-0.007575757575757576,0.019230769230769232,0.015151515151515152,0.04285714285714286,0.03787878787878788,0.024390243902439025,,0.0,0.0
Sikh,-0.013888888888888888,0.0,-0.030303030303030304,0.01282051282051282,0.007575757575757576,-0.03571428571428571,0.007575757575757576,-0.018292682926829267,,-0.05555555555555555,0.027777777777777776
