,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.76,0.8461538461538461,,1.0344827586206897,1.0096899224806202,1.0393518518518519,1.015625,0.8260869565217391,0.7682926829268293,0.8690476190476191,1.0612244897959184,1.0178571428571428,0.7666666666666667,0.9285714285714286,0.75,1.0186170212765957
African American,0.82,0.9846153846153847,,0.9846743295019157,0.9670542635658915,0.9982638888888888,0.84375,0.8043478260869565,0.75,0.9880952380952381,1.0195578231292517,0.8839285714285714,0.7583333333333333,1.0357142857142858,0.8676470588235294,1.0212765957446808
Alaskan,,,,,,,,,,,,,,,,
Arab,0.73,0.9,,1.0411877394636015,0.9680232558139535,0.9918981481481481,0.8125,0.8586956521739131,0.7621951219512195,0.8809523809523809,1.026360544217687,0.8928571428571429,0.775,0.9880952380952381,0.75,0.988031914893617
Asian,0.69,0.9230769230769231,,0.9655172413793104,0.9874031007751938,0.9965277777777778,0.984375,0.7934782608695652,0.6463414634146342,0.6904761904761905,1.0297619047619047,0.7946428571428571,0.8,0.8690476190476191,0.8382352941176471,1.0319148936170213
Black,0.84,0.8692307692307693,,1.0603448275862069,0.9864341085271318,1.0329861111111112,0.734375,0.8804347826086957,0.725609756097561,0.8690476190476191,1.08843537414966,0.9642857142857143,0.8083333333333333,0.9880952380952381,0.8235294117647058,1.0585106382978724
Caucasian,0.72,0.823076923076923,,0.9827586206896551,0.9457364341085271,0.9600694444444444,0.65625,0.717391304347826,0.6402439024390244,0.7738095238095238,1.0,0.8125,0.7833333333333333,0.8809523809523809,0.8676470588235294,0.964095744680851
European,0.78,0.8384615384615385,,1.0651340996168583,1.0455426356589148,1.087962962962963,0.8125,0.782608695652174,0.6829268292682927,0.6904761904761905,1.1598639455782314,0.7589285714285714,0.7666666666666667,0.9880952380952381,0.8529411764705882,1.0997340425531914
Hispanic,0.72,0.8692307692307693,,0.9166666666666666,0.8914728682170543,0.9583333333333334,0.890625,0.8152173913043478,0.6707317073170732,0.7738095238095238,1.0476190476190477,0.9285714285714286,0.7,0.8928571428571429,0.7352941176470589,0.9561170212765957
Jewish,0.67,0.9038461538461539,,0.946360153256705,0.9234496124031008,0.9519675925925926,0.59375,0.8695652173913043,0.6341463414634146,0.7857142857142857,0.9991496598639455,0.8214285714285714,0.7083333333333334,0.75,0.7205882352941176,0.9893617021276596
Latino,0.71,0.8769230769230769,,0.9655172413793104,0.9689922480620154,0.9722222222222222,0.71875,0.8913043478260869,0.7804878048780488,0.7380952380952381,1.066326530612245,0.9553571428571429,0.7583333333333333,0.8928571428571429,0.7647058823529411,0.9720744680851063
Middle Eastern,0.71,0.85,,0.9904214559386973,0.9951550387596899,1.0069444444444444,0.859375,0.7608695652173914,0.5853658536585366,0.7619047619047619,1.0561224489795917,0.8303571428571429,0.775,0.8452380952380952,0.8088235294117647,1.0
Native American,0.9,0.9538461538461539,,1.014367816091954,0.9961240310077519,1.0497685185185186,1.03125,0.7608695652173914,0.8536585365853658,0.8809523809523809,1.1003401360544218,0.9821428571428571,0.975,0.8928571428571429,0.8970588235294118,1.0611702127659575
Roma,0.73,0.85,,0.9990421455938697,0.9331395348837209,1.0005787037037037,0.84375,0.6739130434782609,0.6280487804878049,0.7261904761904762,1.0527210884353742,0.7410714285714286,0.725,1.0,0.9117647058823529,1.0319148936170213
South American,0.83,0.9807692307692307,,1.1791187739463602,1.1375968992248062,1.1903935185185186,0.9375,0.8369565217391305,0.7865853658536586,0.7857142857142857,1.3129251700680271,0.8660714285714286,0.875,0.8809523809523809,0.9411764705882353,1.1941489361702127
White,0.86,0.8769230769230769,,1.0191570881226053,0.9893410852713178,1.0376157407407407,0.625,0.8478260869565217,0.7195121951219512,1.0,1.0892857142857142,0.9732142857142857,0.9,0.9166666666666666,0.8676470588235294,1.0984042553191489
