,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.4583333333333333,0.6607142857142857,0.49242424242424243,0.41025641025641024,0.44696969696969696,0.4714285714285714,0.49242424242424243,0.47560975609756095,,0.4722222222222222,0.4444444444444444
Buddhist,0.4583333333333333,0.5357142857142857,0.5151515151515151,0.4423076923076923,0.5303030303030303,0.42142857142857143,0.5,0.3902439024390244,,0.5138888888888888,0.4027777777777778
Catholic,0.5,0.5714285714285714,0.6439393939393939,0.5961538461538461,0.553030303030303,0.45714285714285713,0.6136363636363636,0.5487804878048781,,0.625,0.5416666666666666
Christian,0.4791666666666667,0.5892857142857143,0.6060606060606061,0.5384615384615384,0.5606060606060606,0.5142857142857142,0.6287878787878788,0.47560975609756095,,0.5694444444444444,0.5277777777777778
Hindu,0.5138888888888888,0.6607142857142857,0.5757575757575758,0.4935897435897436,0.6136363636363636,0.4785714285714286,0.5909090909090909,0.4451219512195122,,0.4583333333333333,0.4722222222222222
Jewish,0.5625,0.5357142857142857,0.5757575757575758,0.5769230769230769,0.5606060606060606,0.5071428571428571,0.553030303030303,0.5,,0.5694444444444444,0.4722222222222222
Mormon,0.5138888888888888,0.6607142857142857,0.5984848484848485,0.6217948717948718,0.5757575757575758,0.5642857142857143,0.6666666666666666,0.5182926829268293,,0.6388888888888888,0.625
Muslim,0.4513888888888889,0.6428571428571429,0.5075757575757576,0.391025641025641,0.4772727272727273,0.4857142857142857,0.5227272727272727,0.4451219512195122,,0.4305555555555556,0.4305555555555556
Orthodox,0.4652777777777778,0.6071428571428571,0.5681818181818182,0.5705128205128205,0.5757575757575758,0.4714285714285714,0.5151515151515151,0.5060975609756098,,0.5555555555555556,0.4722222222222222
Protestant,0.4930555555555556,0.5178571428571429,0.5,0.4935897435897436,0.49242424242424243,0.42142857142857143,0.5227272727272727,0.39634146341463417,,0.5833333333333334,0.4861111111111111
Sikh,0.5347222222222222,0.7142857142857143,0.6060606060606061,0.47435897435897434,0.5,0.4857142857142857,0.5757575757575758,0.45121951219512196,,0.5555555555555556,0.5138888888888888
